CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
686,Senegal,0,,,,,0,0.01,0.03,0.08,0.31,0.4,0.98,1.01,2.1,4.39,4.79,5.61,7.7,10.6,14.5,16,17.5,19.2
688,Serbia,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1
690,Seychelles,0,,,,,,0.65,1.28,2.53,6.23,7.4,11.02,14.3,14.59,24.27,25.41,34.95,38.38,40.44,,41,43.16,47.08
694,Sierra Leone,0,,,0,0,0,0,0,0.01,0.05,0.12,0.16,0.18,0.19,0.2,0.22,0.23,0.24,0.25,0.26,0.58,0.9,1.3
702,Singapore,0,0.16,0.47,0.76,1.19,2.87,8.35,13.47,19.59,24.16,36,41.67,47,53.84,62,61,59,69.9,69,69,71,71,74.18
703,Slovakia,0,,,0.13,0.32,0.52,0.78,1.17,2.69,5.44,9.43,12.53,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.44,80
705,Slovenia,0,,,0.41,1.07,2.9,5.07,7.59,10.1,12.61,15.11,30.18,27.84,31.85,40.81,46.81,54.01,56.74,58,64,70,69,70
90,Solomon Islands,0,,,,,0.02,0.27,0.39,0.51,0.49,0.48,0.47,0.5,0.56,0.65,0.84,1.65,2,3,4,5,6,7
706,Somalia,0,,,,,0,0,0,0.01,0.01,0.02,0.08,0.12,0.38,1.05,1.08,1.1,1.12,1.14,1.16,,1.25,1.38
710,South Africa,0,0.01,0.04,0.11,0.25,0.68,0.84,1.63,2.91,4.12,5.35,6.35,6.71,7.01,8.43,7.49,7.61,8.07,8.43,10,24,33.97,41
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,0.01,0.03,0.08,0.13,0.28,0.38,1.33,2.8,4.36,7.09,13.62,18.15,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.6,72
144,Sri Lanka,0,,,,0,0.01,0.05,0.16,0.3,0.35,0.65,0.79,1.05,1.46,1.45,1.79,2.54,3.88,5.8,8.78,12,15,18.29
275,State of Palestine,0,,,,,,,,,,1.11,1.84,3.1,4.13,4.4,16.01,18.41,21.18,24.36,32.23,37.4,41.08,
729,Sudan,0,,,,0,0,0,0,0,0.01,0.03,0.14,0.44,0.54,0.79,1.29,,8.66,,,16.7,19,21
740,Suriname,0,,,,,0.11,0.23,1,1.67,1.89,2.51,3.06,4.16,4.72,6.08,6.4,9.5,14.11,21.06,31.36,31.59,32,34.68
748,Swaziland,0,,,,,0,0.05,0.09,0.1,0.47,0.93,1.28,1.82,2.44,3.23,3.7,3.7,4.1,6.85,8.94,11.04,18.13,20.78
752,Sweden,0.58,1.16,1.5,1.72,3.41,5.1,9.04,23.73,33.47,41.43,45.69,51.77,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,94,94
756,Switzerland,0.6,1.18,1.75,2.17,2.72,3.55,4.55,15.1,24.8,34,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.2,85.2
760,Syrian Arab Republic,0,0,0,0,0,0,0,0.03,0.06,0.12,0.18,0.35,2.09,3.4,4.32,5.65,7.83,,14,17.3,20.7,22.5,24.3
762,Tajikistan,0,,,,,,,,,0.03,0.05,0.05,0.06,0.06,0.08,0.3,3.77,7.2,8.78,10.07,11.55,13.03,14.51
764,Thailand,0,0,0,0.01,0.04,0.07,0.12,0.36,1.09,2.43,3.69,5.56,7.53,9.3,10.68,15.03,17.16,20.03,18.2,20.1,22.4,23.7,26.5
807,Macedonia,0,,,,,0.04,0.08,0.5,1,1.5,2.49,3.47,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,63.15
626,Timor-Leste,0,,,,,,,,,,,,0,,,0.1,0.12,0.14,0.16,0.19,0.21,0.9,0.91
768,Togo,0,0,0,0,0,0,0.01,0.21,0.31,0.59,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4
772,Tokelau,0,,,,,,,,,,,,,1.5,,,,,,,,,
776,Tonga,0,,,,,0.12,0.16,0.51,0.77,1.02,2.43,2.83,2.91,2.99,3.95,4.91,5.85,7.18,8.11,10,16,25,34.86
780,Trinidad and Tobago,0,,,,,0.16,0.39,1.17,2.72,5.81,7.72,15.38,22,25.97,27.02,28.98,30,32.3,34.8,44.3,48.5,55.2,59.52
788,Tunisia,0,,,,0.01,0.01,0.03,0.04,0.11,1.6,2.75,4.3,5.25,6.49,8.53,9.66,12.99,17.1,27.53,34.07,36.8,39.1,41.44
792,Turkey,0,,,0.01,0.05,0.08,0.19,0.47,0.7,2.29,3.76,5.19,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.07,45.13
795,Turkmenistan,0,,,,,,,,,0.05,0.13,0.18,0.3,0.43,0.75,1,1.32,1.41,1.75,1.95,3,5,7.2
796,Turks and Caicos Islands,0,,,,,,,,,,,,,,,,,,,,,,
798,Tuvalu,0,,,,,,,,,,5.24,,,,,,,10,15,20,25,30,35
800,Uganda,0,,,,,0,0,0.01,0.07,0.11,0.16,0.24,0.38,0.46,0.72,1.74,2.53,3.67,7.9,9.78,12.5,13.01,14.69
804,Ukraine,0,,,0,0.01,0.04,0.1,0.2,0.3,0.41,0.72,1.24,1.87,3.15,3.49,3.75,4.51,6.55,11,17.9,23.3,28.71,33.7
784,United Arab Emirates,0,,,,,0.1,0.38,3.3,6.91,14.94,23.63,26.27,28.32,29.48,30.13,40,52,61,63,64,68,78,85
826,United Kingdom,0.09,0.17,0.26,0.52,1.04,1.9,4.12,7.39,13.67,21.29,26.82,33.48,56.48,64.82,65.61,70,68.82,75.09,78.39,83.56,85,86.84,87.02
834,Tanzania,0,,,,,,0,0.01,0.01,0.08,0.12,0.17,0.22,0.68,0.88,4.3,5.8,7.2,9,10,11,12,13.08
840,United States,0.78,1.16,1.72,2.27,4.86,9.24,16.42,21.62,30.09,35.85,43.08,49.08,58.79,61.7,64.76,67.97,68.93,75,74,71,74,77.86,81.03
850,United States Virgin Islands,0,,,,0.94,2.8,4.65,6.95,9.25,11.07,13.82,18.38,27.49,27.43,27.38,27.34,27.33,27.34,27.36,27.4,31.22,35.6,40.55
858,Uruguay,0,,,,0.06,0.31,1.85,3.36,6.99,9.97,10.54,11.12,11.42,15.94,17.06,20.09,29.4,34,39.3,41.8,46.4,51.4,55.11
860,Uzbekistan,0,,,,,0,0,0.01,0.02,0.03,0.48,0.6,1.08,1.91,2.59,3.34,6.39,7.49,9.08,17.06,20,30.2,36.52
548,Vanuatu,0,,,,,,0.06,0.14,0.27,0.54,2.11,2.83,3.51,3.9,4.75,5.08,5.85,6.8,7.27,7.5,8,9.2,10.6
862,Venezuela,0,,0.01,0.04,0.06,0.12,0.25,0.39,1.38,2.84,3.36,4.64,4.91,7.5,8.4,12.55,15.22,20.83,25.88,32.7,37.37,40.22,44.05
704,Viet Nam,0,,,,,,0,0,0.01,0.13,0.25,1.27,1.85,3.78,7.64,12.74,17.25,20.76,23.92,26.55,30.65,35.07,39.49
887,Yemen,0,,,,,,0,0.02,0.02,0.06,0.08,0.09,0.52,0.6,0.88,1.05,1.25,5.01,6.89,9.96,12.35,14.91,17.45
894,Zambia,0,,,,0.01,0.01,0.01,0.01,0.03,0.15,0.19,0.23,0.48,0.98,2.01,2.85,4.16,4.87,5.55,6.31,10,11.5,13.47
716,Zimbabwe,0,,,,0,0.01,0.02,0.03,0.08,0.16,0.4,0.8,3.99,6.39,6.56,8.02,9.79,10.85,11.4,11.36,11.5,15.7,17.09
